step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
520.0,10,33.0,0.825,5.687694887622482,10,197.0,0.20719973821233542,10,197.0
525.0,8,26.0,0.6842105263157895,5.911451903965779,8,236.0,0.2969473906990407,8,236.0
530.0,7,28.0,0.8235294117647058,5.14452453488473,7,267.0,0.2458204404679542,7,267.0
535.0,13,81.0,2.3823529411764706,3.3339303329880927,13,322.0,0.18219946686409919,13,322.0
540.0,14,84.0,2.210526315789474,2.8691114518830694,14,344.0,0.16524268231594066,14,344.0
545.0,10,51.0,1.186046511627907,4.610244309047924,10,276.0,0.20889588656762406,10,276.0
550.0,10,38.0,0.8837209302325582,5.915755230023982,10,220.0,0.2383482534315511,10,220.0
555.0,8,32.0,0.7804878048780488,6.860918878105039,8,187.0,0.3056388021037661,8,187.0
560.0,0,0.0,0.0,7.0946970179364275,0,177.0,0.3831243603617667,0,177.0
565.0,6,16.0,0.47058823529411764,6.108703806088511,6,187.0,0.34561970424903565,6,187.0
570.0,11,62.0,1.7714285714285714,3.7350732791287515,11,233.0,0.18327217274956634,11,233.0
575.0,18,139.0,3.5641025641025643,2.9195216666919044,18,310.0,0.16084717630038473,18,310.0
580.0,24,247.0,6.024390243902439,1.883917295573669,24,418.0,0.10427884293838761,24,418.0
585.0,30,385.0,9.390243902439025,1.295621975850444,30,556.0,0.0539106696132753,30,556.0
590.0,38,558.0,12.681818181818182,1.7877262595639707,38,729.0,0.05024932831873126,38,729.0
595.0,32,552.0,12.545454545454545,2.15058401390606,32,817.0,0.1068498222836985,32,817.0
600.0,24,458.0,10.651162790697674,3.4470240220087613,24,779.0,0.1631173643079685,24,779.0
605.0,16,285.0,6.4772727272727275,5.02625692358184,16,651.0,0.18504722659115852,16,651.0
610.0,6,112.0,2.731707317073171,5.3708589427109645,6,698.0,0.24773610411021904,6,698.0
615.0,8,31.0,0.8157894736842105,5.6258880719274424,8,731.0,0.2555009111321637,8,731.0
620.0,14,88.0,2.3157894736842106,4.220710953327077,14,788.0,0.21004860315519178,14,788.0
625.0,21,177.0,4.783783783783784,2.298676239595609,21,878.0,0.14273557715597085,21,878.0
630.0,22,180.0,4.5,1.432169385684036,22,885.0,0.0823688176065744,22,885.0
635.0,20,138.0,3.2857142857142856,2.9599080259618358,20,740.0,0.09385004415576059,20,740.0
640.0,17,134.0,3.0454545454545454,5.047601586181147,17,624.0,0.19532863526991454,17,624.0
645.0,9,96.0,2.341463414634146,6.657594262409309,9,534.0,0.3317878642259392,9,534.0
650.0,2,2.0,0.05405405405405406,6.809242409806493,2,445.0,0.38158824548352327,2,445.0
655.0,7,24.0,0.6857142857142857,6.1996810676817695,7,443.0,0.3114344577682076,7,443.0
660.0,14,80.0,2.2222222222222223,4.542594461923969,14,499.0,0.2219133010157749,14,499.0
665.0,20,164.0,4.205128205128205,3.4807698669922056,20,583.0,0.1669134343640263,20,583.0
670.0,25,275.0,7.051282051282051,1.8485079942603004,25,694.0,0.0407469314557127,25,694.0
675.0,32,420.0,10.0,1.7085115416074153,32,840.0,0.0566220911082849,32,840.0
680.0,32,425.0,10.119047619047619,1.7324101352876866,32,877.0,0.08965644050010278,32,877.0
685.0,24,335.0,8.170731707317072,2.833705807392451,24,762.0,0.10212929112297915,24,762.0
690.0,16,234.0,5.441860465116279,5.286657150327437,16,590.0,0.20127548435785914,16,590.0
695.0,8,110.0,2.75,7.016927398257417,8,472.0,0.3470171107998805,8,472.0
700.0,2,3.0,0.07894736842105263,7.5377338260789415,2,432.0,0.46614792537027255,2,432.0
705.0,7,26.0,0.6842105263157895,6.924639863751764,7,450.0,0.38126045345207377,7,450.0
710.0,12,78.0,2.0526315789473686,5.048264574837057,12,502.0,0.23361277908232786,12,502.0
715.0,18,158.0,4.051282051282051,3.440161565401921,18,582.0,0.1571477132740143,18,582.0
720.0,26,268.0,6.7,1.8468892392704714,26,692.0,0.0599399441776044,26,692.0
725.0,32,411.0,9.785714285714286,1.5614028620475342,32,836.0,0.031048132659874023,32,836.0
730.0,38,588.0,14.341463414634147,0.9090716067160494,38,1014.0,0.02377687829822478,38,1014.0
735.0,32,571.0,13.926829268292684,1.196197820780561,32,1058.0,0.07577625828230553,32,1058.0
740.0,23,414.0,9.857142857142858,3.294265098443962,23,982.0,0.1534404722342497,23,982.0
745.0,15,298.0,7.095238095238095,5.011001844334097,15,774.0,0.18344382719377697,15,774.0
750.0,9,155.0,3.875,6.191845684377516,9,638.0,0.3127225590749733,9,638.0
755.0,0,0.0,0.0,7.125136130457564,0,541.0,0.41860140969605375,0,541.0
760.0,6,17.0,0.4857142857142857,6.7088039974899205,6,552.0,0.34335362708949474,6,552.0
765.0,13,66.0,1.8333333333333333,4.73161349745914,13,601.0,0.2244571937160262,13,601.0
770.0,21,152.0,4.222222222222222,2.7248079847913096,21,687.0,0.15617375955322133,21,687.0
775.0,20,163.0,4.17948717948718,1.6617613695891176,20,672.0,0.08685002930649237,20,672.0
780.0,18,119.0,2.7674418604651163,3.7105502556793812,18,598.0,0.14795855743212055,18,598.0
785.0,15,97.0,2.2045454545454546,6.053049287343935,15,444.0,0.2618675508381649,15,444.0
790.0,8,63.0,1.5,7.11775430836497,8,347.0,0.37400972748455386,8,347.0
795.0,1,1.0,0.02702702702702703,7.046239867438232,1,269.0,0.40199423194718203,1,269.0
800.0,6,20.0,0.5,6.912509506511213,6,283.0,0.3345598697835449,6,283.0
805.0,10,63.0,1.6153846153846154,5.752679245034205,10,327.0,0.2617344993076369,10,327.0
810.0,18,141.0,3.525,3.9255201327411102,18,406.0,0.17784424172821572,18,406.0
815.0,24,248.0,6.048780487804878,2.0204738637836823,24,513.0,0.04765032310567676,24,513.0
820.0,33,394.0,9.380952380952381,1.3392654963500417,33,659.0,0.02838656903920336,33,659.0
825.0,32,402.0,9.571428571428571,1.7202089712536686,32,698.0,0.06891907931987566,32,698.0
830.0,23,306.0,7.65,2.8450599223636046,23,679.0,0.1001039624413437,23,679.0
835.0,14,211.0,5.275,4.572465194568537,14,561.0,0.11478930368872467,14,561.0
840.0,5,72.0,1.8461538461538463,5.341190614390088,5,596.0,0.24476326113107846,5,596.0
845.0,7,26.0,0.7428571428571429,5.242532877964571,7,626.0,0.27149021688592245,7,626.0
850.0,13,78.0,2.1666666666666665,3.634061822391282,13,678.0,0.18631976236749784,13,678.0
855.0,13,78.0,1.95,2.8952359850320653,13,660.0,0.15588338179628577,13,660.0
860.0,11,46.0,1.1219512195121952,3.912483144112655,11,546.0,0.15714174149396734,11,546.0
865.0,11,43.0,1.0238095238095237,5.019452981654364,11,403.0,0.12313441483443638,11,403.0
870.0,6,22.0,0.55,5.654278708898486,6,435.0,0.2574939062112146,6,435.0
875.0,7,26.0,0.7222222222222222,5.448055337519748,7,457.0,0.2767219544118764,7,457.0
880.0,12,79.0,1.975,4.53593520774604,12,510.0,0.22652226866250902,12,510.0
885.0,14,80.0,1.9047619047619047,3.696812118387559,14,502.0,0.2246320542857519,14,502.0
890.0,12,52.0,1.1818181818181819,3.9938504004103006,12,408.0,0.20390604618712713,12,408.0
895.0,14,54.0,1.148936170212766,5.4274721781981405,14,260.0,0.215651466399255,14,260.0
900.0,6,17.0,0.3953488372093023,4.967496434597487,6,299.0,0.2232658663232653,6,299.0
905.0,8,29.0,0.7435897435897436,5.3437080241059185,8,309.0,0.23309802788489048,8,309.0
910.0,14,86.0,2.097560975609756,4.750253832154505,14,366.0,0.19363876286861076,14,366.0
915.0,15,86.0,2.0476190476190474,3.3541641273128318,15,347.0,0.14156433196576765,15,347.0
920.0,12,52.0,1.3333333333333333,3.64591726710242,12,291.0,0.14231325911657883,12,291.0
925.0,10,40.0,0.9523809523809523,5.2773347603458305,10,230.0,0.17433653987456602,10,230.0
930.0,6,16.0,0.38095238095238093,5.805181177749996,6,261.0,0.29338538656880364,6,261.0
935.0,7,26.0,0.7027027027027027,5.544202045114858,7,287.0,0.3198020712138696,7,287.0
940.0,14,80.0,2.1052631578947367,4.015665910098307,14,341.0,0.20494819081072552,14,341.0
945.0,13,80.0,1.9047619047619047,3.5673583335451204,13,343.0,0.17718660012078125,13,343.0
950.0,12,47.0,1.0681818181818181,4.7523010754605615,12,279.0,0.19086123490215334,12,279.0
955.0,11,42.0,0.9333333333333333,5.54432629589834,11,226.0,0.2214950822509972,11,226.0
960.0,9,39.0,0.9512195121951219,6.2086473467321985,9,203.0,0.2724740616905335,9,203.0
965.0,2,3.0,0.08108108108108109,7.0228094695365,2,174.0,0.39808791582050806,2,174.0
970.0,7,19.0,0.5135135135135135,6.642003617398986,7,174.0,0.3178020505547977,7,174.0
975.0,12,68.0,1.8888888888888888,4.320664396180561,12,223.0,0.17008105727068068,12,223.0
980.0,12,67.0,1.8611111111111112,3.1267788557877063,12,238.0,0.15107266186227922,12,238.0
985.0,11,44.0,1.0476190476190477,4.417036131687088,11,204.0,0.20305595167169116,11,204.0
990.0,8,31.0,0.7209302325581395,6.196514579049972,8,147.0,0.27784767294871326,8,147.0
995.0,7,15.0,0.35714285714285715,6.158623038883775,7,171.0,0.3064743734837199,7,171.0
1000.0,7,24.0,0.631578947368421,5.857823096652555,7,196.0,0.2729547289718458,7,196.0
1005.0,12,73.0,1.825,4.471302798544786,12,245.0,0.1963048286504122,12,245.0
1010.0,21,159.0,4.076923076923077,2.624405777353611,21,332.0,0.08271959143444688,21,332.0
1015.0,18,159.0,3.8780487804878048,2.3589083762712666,18,371.0,0.08969369108949421,18,371.0
1020.0,16,108.0,2.6341463414634148,3.1428858471085044,16,347.0,0.12422564177585428,16,347.0
1025.0,15,86.0,2.097560975609756,5.016122747443017,15,294.0,0.166719899013892,15,294.0
1030.0,6,31.0,0.7948717948717948,5.369404281092903,6,329.0,0.2349182196114343,6,329.0
1035.0,7,28.0,0.8235294117647058,5.1348380946080585,7,357.0,0.21424213132194514,7,357.0
1040.0,14,81.0,2.25,3.7247171831858603,14,410.0,0.18902918951872852,14,410.0
1045.0,14,80.0,2.051282051282051,3.0987442327472214,14,419.0,0.19693837582615215,14,419.0
1050.0,11,54.0,1.255813953488372,4.206406952088748,11,359.0,0.21111168128655253,11,359.0
1055.0,10,37.0,0.8409090909090909,5.225770364878844,10,263.0,0.1945626471294416,10,263.0
1060.0,10,42.0,1.024390243902439,6.5215356878736195,10,224.0,0.2596207158813828,10,224.0
1065.0,0,0.0,0.0,7.0776978712188,0,208.0,0.356885445053487,0,208.0
1070.0,9,23.0,0.6571428571428571,6.431482954941062,9,216.0,0.2698908684954653,9,216.0
1075.0,13,74.0,2.0555555555555554,4.771087413599873,13,268.0,0.2351706481657118,13,268.0
1080.0,20,158.0,4.388888888888889,2.8245687997825972,20,352.0,0.14438770389476663,20,352.0
1085.0,20,167.0,4.282051282051282,1.3476446006812313,20,393.0,0.05953490755946869,20,393.0
1090.0,19,127.0,3.097560975609756,2.9542913895057845,19,365.0,0.11444252589118446,19,365.0
1095.0,15,98.0,2.3333333333333335,5.352350104734236,15,308.0,0.19971743468134315,15,308.0
1100.0,6,58.0,1.4871794871794872,6.8438886002428285,6,266.0,0.29611493305221886,6,266.0
1105.0,2,2.0,0.05555555555555555,7.384104822035651,2,228.0,0.4513701137721912,2,228.0
1110.0,8,26.0,0.7428571428571429,6.530733972172283,8,250.0,0.3527851989348003,8,250.0
1115.0,13,78.0,2.108108108108108,4.712817777255955,13,302.0,0.27668872586051285,13,302.0
1120.0,15,80.0,2.0,3.002121604377575,15,313.0,0.16988577648652367,15,313.0
1125.0,12,51.0,1.2142857142857142,3.791092891551791,12,280.0,0.15445950204382175,12,280.0
1130.0,14,57.0,1.2666666666666666,5.441837375614024,14,218.0,0.2205099473905788,14,218.0
1135.0,7,21.0,0.5,5.389534041287426,7,244.0,0.27433370669735474,7,244.0
1140.0,8,29.0,0.7435897435897436,5.867239854653505,8,262.0,0.2867696613245221,8,262.0
1145.0,14,83.0,2.128205128205128,4.50573545590129,14,316.0,0.15907652213666396,14,316.0
1150.0,19,166.0,4.048780487804878,2.8298693163158184,19,399.0,0.10459289475230366,19,399.0
1155.0,20,162.0,3.951219512195122,2.23318941291318,20,430.0,0.10733739017228222,20,430.0
1160.0,17,111.0,2.5813953488372094,3.47650437591236,17,358.0,0.15136201330950114,17,358.0
1165.0,16,108.0,2.511627906976744,4.863482904361994,16,348.0,0.19357360447042185,16,348.0
1170.0,5,37.0,0.925,4.908737253466819,5,366.0,0.22392781229441,5,366.0
1175.0,8,24.0,0.6486486486486487,5.557213425998881,8,390.0,0.23337295411773137,8,390.0
1180.0,13,78.0,2.0526315789473686,4.272209022887201,13,444.0,0.21114805461838967,13,444.0
1185.0,14,80.0,1.951219512195122,2.9278356297235093,14,450.0,0.18767448775457143,14,450.0
1190.0,13,51.0,1.186046511627907,3.7157912263053343,13,400.0,0.1887411027321423,13,400.0
1195.0,12,48.0,1.0434782608695652,5.051741374517758,12,301.0,0.20407707316362858,12,301.0
1200.0,7,20.0,0.45454545454545453,4.805071612283734,7,330.0,0.23424026520547797,7,330.0
1205.0,7,25.0,0.5952380952380952,5.543882007391271,7,346.0,0.24832844150719718,7,346.0
1210.0,13,77.0,1.925,4.774431421784265,13,395.0,0.190225989872324,13,395.0
1215.0,15,80.0,1.9047619047619047,2.8862206372654833,15,397.0,0.1046808498444639,15,397.0
1220.0,13,59.0,1.475,3.3259565394627257,13,348.0,0.1373406120044331,13,348.0
1225.0,11,59.0,1.3409090909090908,5.297175520392299,11,276.0,0.2183393117226486,11,276.0
1230.0,8,50.0,1.1904761904761905,6.792370884035155,8,215.0,0.3176746730391383,8,215.0
1235.0,0,0.0,0.0,7.384454034892366,0,168.0,0.41309813286214886,0,168.0
1240.0,5,17.0,0.4473684210526316,7.0000822989905505,5,174.0,0.360200813629952,5,174.0
1245.0,11,62.0,1.6756756756756757,4.758424783419208,11,219.0,0.2065385419682203,11,219.0
1250.0,18,137.0,3.5128205128205128,3.025890406588202,18,294.0,0.11309478179322427,18,294.0
1255.0,24,244.0,5.951219512195122,2.027469878352652,24,401.0,0.09758963176446087,24,401.0
1260.0,26,246.0,5.466666666666667,2.4311193487612495,26,458.0,0.158662524392061,26,458.0
1265.0,22,184.0,3.9148936170212765,4.016722748219438,22,447.0,0.2087649618492062,22,447.0
1270.0,17,145.0,3.0208333333333335,5.206410060911508,17,388.0,0.20947715175685197,17,388.0
1275.0,7,51.0,1.1590909090909092,4.950064925053732,7,410.0,0.2244821288356423,7,410.0
1280.0,7,22.0,0.5365853658536586,6.084071008269866,7,416.0,0.31169451829147266,7,416.0
1285.0,13,73.0,1.825,4.927158067054956,13,464.0,0.19214567114046785,13,464.0
1290.0,13,76.0,1.9,3.4408669491577775,13,471.0,0.14843428494749364,13,471.0
1295.0,13,50.0,1.1363636363636365,4.313754257647705,13,407.0,0.2169182693040601,13,407.0
1300.0,11,54.0,1.2,5.489844755903102,11,336.0,0.23722594489993057,11,336.0
1305.0,5,14.0,0.3333333333333333,4.9810997455181205,5,334.0,0.2260300268123119,5,334.0
1310.0,6,20.0,0.4878048780487805,5.761572078454247,6,354.0,0.27443924607519665,6,354.0
1315.0,13,69.0,1.6428571428571428,5.0000066277340505,13,403.0,0.22925481900530137,13,403.0
1320.0,13,71.0,1.6511627906976745,3.691546723500908,13,404.0,0.1933309344768498,13,404.0
1325.0,12,52.0,1.2093023255813953,3.713667607665405,12,344.0,0.15240526835520124,12,344.0
1330.0,12,55.0,1.1956521739130435,5.095290876304284,12,234.0,0.17870256903092532,12,234.0
1335.0,12,75.0,1.744186046511628,6.3645140736994765,12,207.0,0.2779922600306418,12,207.0
1340.0,3,6.0,0.15384615384615385,6.530144703441711,3,192.0,0.34900154177445797,3,192.0
1345.0,6,24.0,0.631578947368421,6.463630822149199,6,173.0,0.32236049270400197,6,173.0
1350.0,13,74.0,1.8048780487804879,5.711749791318282,13,220.0,0.22119387816157718,13,220.0
1355.0,13,69.0,1.6046511627906976,4.013975339926398,13,236.0,0.17381653770623634,13,236.0
1360.0,9,32.0,0.8205128205128205,3.2877212868258847,9,197.0,0.12221750540634277,9,197.0
1365.0,10,34.0,0.7906976744186046,5.4192929984539076,10,161.0,0.20266279318331115,10,161.0
1370.0,8,22.0,0.5365853658536586,5.751596875148931,8,175.0,0.2818707986488887,8,175.0
1375.0,7,28.0,0.7777777777777778,5.355242763123384,7,207.0,0.23466422473002962,7,207.0
1380.0,14,85.0,2.4285714285714284,3.84091869237892,14,264.0,0.16262066970502145,14,264.0
1385.0,14,82.0,2.2777777777777777,2.636804800494218,14,282.0,0.13654622041338027,14,282.0
1390.0,11,46.0,1.1794871794871795,4.040745836952152,11,249.0,0.17016242330529166,11,249.0
1395.0,8,30.0,0.7142857142857143,6.071699582062318,8,192.0,0.25086724176658903,8,192.0
1400.0,5,14.0,0.34146341463414637,7.564999787101343,5,171.0,0.41789875911263397,5,171.0
1405.0,1,1.0,0.02631578947368421,7.768754165873639,1,150.0,0.4812279810511933,1,150.0
1410.0,7,22.0,0.5641025641025641,6.933675039837042,7,171.0,0.33286753459559676,7,171.0
1415.0,12,71.0,1.9189189189189189,5.100028159847051,12,220.0,0.20911749795003243,12,220.0
1420.0,19,151.0,3.682926829268293,3.664841482839867,19,301.0,0.18539479345468313,19,301.0
1425.0,24,263.0,6.261904761904762,2.3050747815260726,24,414.0,0.11745687823585946,24,414.0
1430.0,31,405.0,9.0,2.19473144627513,31,556.0,0.07488483373826572,31,556.0
1435.0,38,583.0,13.25,1.821878654565416,38,734.0,0.04706361317953902,38,734.0
1440.0,32,572.0,12.71111111111111,2.3142232818181276,32,824.0,0.1171077448510567,32,824.0
1445.0,23,420.0,9.545454545454545,3.2995813370304727,23,789.0,0.12915500783272113,23,789.0
1450.0,17,306.0,6.954545454545454,4.876410823168081,17,665.0,0.1589036918147559,17,665.0
