step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
345.0,2,23.0,0.7931034482758621,9.803061573033396,2,24.0,0.5674613238841058,2,24.0
350.0,2,33.0,1.2222222222222223,10.810787200342288,2,33.0,0.6599150016538281,2,33.0
355.0,3,47.0,1.6785714285714286,10.764013242798828,3,47.0,0.7014569778223798,3,47.0
360.0,3,62.0,2.2962962962962963,11.105717929296215,3,62.0,0.7094221800168823,3,62.0
365.0,0,0.0,0.0,9.112152570166835,0,12.0,0.5522340008589097,0,12.0
370.0,6,16.0,0.6666666666666666,8.328597298468395,6,16.0,0.4509232125321277,6,16.0
375.0,11,59.0,2.4583333333333335,6.092800055935723,11,59.0,0.26474048459675553,11,59.0
380.0,7,45.0,1.7307692307692308,5.698830981756748,7,86.0,0.3345411587274544,7,86.0
385.0,1,3.0,0.11538461538461539,6.879358065062306,1,64.0,0.38070008567477975,1,64.0
390.0,0,0.0,0.0,9.430508552772766,0,15.0,0.5041672361359151,0,15.0
395.0,2,2.0,0.08,8.388930323769916,2,17.0,0.44492619927285787,2,17.0
400.0,7,25.0,1.0,6.045650469928425,7,40.0,0.3259465437086578,7,40.0
405.0,13,79.0,3.16,3.002495378966969,13,94.0,0.19315057607385952,13,94.0
410.0,13,78.0,2.7857142857142856,3.3900988676348702,13,130.0,0.229437419226577,13,130.0
415.0,9,38.0,1.2666666666666666,4.810084753007626,9,131.0,0.20815126768781886,9,131.0
420.0,5,22.0,0.6875,6.803466420455845,5,106.0,0.28962468582734074,5,106.0
425.0,2,23.0,0.71875,8.248492406608797,2,85.0,0.4683940142444647,2,85.0
430.0,2,33.0,1.03125,9.495255780581001,2,55.0,0.58803037157426,2,55.0
435.0,2,43.0,1.4333333333333333,10.274077044295426,2,45.0,0.7003968244066231,2,45.0
440.0,2,53.0,1.8275862068965518,10.659749576449828,2,53.0,0.7316479598461523,2,53.0
445.0,2,63.0,2.1724137931034484,10.803912086317462,2,63.0,0.761485077006207,2,63.0
450.0,2,73.0,3.0416666666666665,10.335310415423274,2,73.0,0.7056202084925811,2,73.0
455.0,4,88.0,4.0,9.682036319706468,4,88.0,0.581591480933792,4,88.0
460.0,4,108.0,4.909090909090909,10.040420318526804,4,108.0,0.6236563641677277,4,108.0
465.0,0,0.0,0.0,8.237587214135097,0,21.0,0.5247421282647995,0,21.0
470.0,5,16.0,0.8421052631578947,7.62292228100924,5,16.0,0.4350770604682688,5,16.0
475.0,9,51.0,2.217391304347826,7.505540407547032,9,51.0,0.40360118968538244,9,51.0
480.0,6,28.0,1.2173913043478262,6.031448551585274,6,69.0,0.39349190404825884,6,69.0
485.0,1,1.0,0.04,7.118825384298578,1,38.0,0.4168182210001033,1,38.0
490.0,2,9.0,0.34615384615384615,8.740003609712046,2,14.0,0.4101049780689184,2,14.0
495.0,3,6.0,0.24,7.846744409035794,3,11.0,0.44917389102540645,3,11.0
500.0,8,33.0,1.434782608695652,5.433397575761763,8,38.0,0.20775301206910202,8,38.0
505.0,14,92.0,4.181818181818182,3.6593773733500328,14,97.0,0.18585588181177065,14,97.0
510.0,17,173.0,7.208333333333333,3.1844325590308156,17,178.0,0.22138773086994254,17,178.0
515.0,14,145.0,5.37037037037037,2.5687714490414435,14,214.0,0.15785052582876746,14,214.0
520.0,9,50.0,1.6666666666666667,4.685831817031641,9,200.0,0.21997559519753793,9,200.0
525.0,4,14.0,0.4117647058823529,7.068444782468736,4,150.0,0.33397341255700136,4,150.0
530.0,0,0.0,0.0,8.31966754222379,0,84.0,0.4257620487765298,0,84.0
535.0,1,2.0,0.06451612903225806,9.379836869976518,1,34.0,0.5315449100587232,1,34.0
540.0,1,7.0,0.21875,10.336324198754266,1,13.0,0.670132057316026,1,13.0
545.0,2,15.0,0.46875,11.117028021671745,2,15.0,0.7453333387896,2,15.0
550.0,2,25.0,0.8333333333333334,10.817704247580233,2,25.0,0.697134372077687,2,25.0
555.0,5,43.0,1.4827586206896552,9.803571709926928,5,43.0,0.5916543114211917,5,43.0
560.0,6,73.0,2.607142857142857,8.984653523429127,6,73.0,0.48073632556349005,6,73.0
565.0,7,108.0,4.0,9.055666299559093,7,108.0,0.523014713211866,7,108.0
570.0,7,143.0,6.217391304347826,8.99157761841632,7,143.0,0.49236643376607964,7,143.0
575.0,7,178.0,7.416666666666667,8.795484045663274,7,178.0,0.531227408812647,7,178.0
580.0,8,215.0,8.958333333333334,8.200198970008183,8,215.0,0.46992509617077133,8,215.0
585.0,10,261.0,9.321428571428571,7.733433694516617,10,261.0,0.45954558078364216,10,261.0
590.0,11,316.0,11.703703703703704,7.075035388208494,11,316.0,0.33808472597698275,11,316.0
595.0,12,376.0,13.428571428571429,7.312287483405447,12,376.0,0.3543243011044877,12,376.0
600.0,12,436.0,14.533333333333333,7.840670903902321,12,436.0,0.43132697004818216,12,436.0
605.0,12,496.0,18.37037037037037,7.013084001329593,12,496.0,0.3972783644222262,12,496.0
610.0,7,184.0,6.344827586206897,5.989538374751384,7,406.0,0.3389059519135958,7,406.0
615.0,5,21.0,0.7,6.951853944288016,5,210.0,0.39969527026070106,5,210.0
620.0,10,61.0,1.8484848484848484,7.509949224975937,10,88.0,0.39846155812556866,10,88.0
625.0,8,41.0,1.2424242424242424,5.595729371038514,8,86.0,0.21317879858104055,8,86.0
630.0,4,10.0,0.3225806451612903,6.760086692591242,4,69.0,0.27896626626095433,4,69.0
635.0,1,10.0,0.3448275862068966,8.57567556971043,1,35.0,0.4170037798544349,1,35.0
640.0,1,15.0,0.5,10.129857624543954,1,20.0,0.5806857463555891,1,20.0
645.0,1,1.0,0.03571428571428571,9.073472054764382,1,6.0,0.5621388807784419,1,6.0
650.0,8,24.0,0.8571428571428571,6.165309118057148,8,29.0,0.31944504425897485,8,29.0
655.0,12,76.0,2.923076923076923,3.2787528571990476,12,81.0,0.15546777187613262,12,81.0
660.0,20,163.0,5.258064516129032,3.456710119653265,20,168.0,0.19138049023626083,20,168.0
665.0,19,165.0,5.5,1.7502438346383504,19,233.0,0.11185857460353019,19,233.0
670.0,12,96.0,2.909090909090909,4.917839542909611,12,239.0,0.25016998897666615,12,239.0
675.0,6,38.0,1.0555555555555556,6.380808397577289,6,190.0,0.23236164255541106,6,190.0
680.0,2,11.0,0.3055555555555556,7.386574100908358,2,132.0,0.3011688911494817,2,132.0
685.0,2,21.0,0.65625,8.247281254560892,2,93.0,0.4446956498258733,2,93.0
690.0,2,31.0,1.0,9.853799805198717,2,44.0,0.6161416883806574,2,44.0
695.0,2,3.0,0.09375,8.168062277239736,2,16.0,0.5189751764322954,2,16.0
700.0,8,32.0,1.0666666666666667,6.235451577315867,8,45.0,0.3308488316152323,8,45.0
705.0,13,85.0,2.9310344827586206,3.942027366438588,13,98.0,0.17988509638842287,13,98.0
710.0,13,78.0,2.6,3.851094177742586,13,135.0,0.203396045444207,13,135.0
715.0,8,37.0,1.1935483870967742,5.602653282482467,8,121.0,0.2646016460801963,8,121.0
720.0,3,7.0,0.21875,7.498554243214927,3,93.0,0.37118862706670896,3,93.0
725.0,3,12.0,0.36363636363636365,8.948422218357848,3,66.0,0.5150984495890354,3,66.0
730.0,2,2.0,0.06896551724137931,8.160843447221087,2,53.0,0.5224197326809774,2,53.0
735.0,7,26.0,0.8125,7.353800542973577,7,72.0,0.3987072995496242,7,72.0
740.0,12,77.0,2.566666666666667,4.846824017693973,12,123.0,0.22655254591291865,12,123.0
745.0,12,71.0,2.6296296296296298,2.965143971881151,12,152.0,0.16416711803193743,12,152.0
750.0,8,37.0,1.2333333333333334,5.934688852962368,8,135.0,0.30606906578829224,8,135.0
755.0,3,21.0,0.6176470588235294,8.33486039905572,3,87.0,0.4325991302151632,3,87.0
760.0,2,3.0,0.09375,6.588390529864962,2,76.0,0.3180060762109353,2,76.0
765.0,6,29.0,1.0,5.573587175597472,6,95.0,0.2721336555019397,6,95.0
770.0,13,82.0,2.7333333333333334,4.12147011135916,13,148.0,0.18493451041104833,13,148.0
775.0,20,168.0,5.6,2.6753822981479454,20,234.0,0.16298393012892867,20,234.0
780.0,18,163.0,4.794117647058823,2.3217391852378166,18,283.0,0.15563863527732955,18,283.0
785.0,14,104.0,2.6666666666666665,4.289965921946325,14,247.0,0.18173687854357146,14,247.0
790.0,12,70.0,1.7073170731707317,5.432508214599961,12,222.0,0.19130026719506465,12,222.0
795.0,8,52.0,1.368421052631579,6.906134772276661,8,207.0,0.3175567208944472,8,207.0
800.0,3,32.0,0.9411764705882353,8.071840120622191,3,162.0,0.4484817267362711,3,162.0
805.0,4,49.0,1.53125,9.136248491645677,4,118.0,0.5482319903071056,4,118.0
810.0,4,69.0,2.090909090909091,9.178978131656262,4,102.0,0.5610384205158608,4,102.0
815.0,4,89.0,2.78125,8.621741340859058,4,94.0,0.511496424832758,4,94.0
820.0,5,112.0,3.8620689655172415,8.558694124621047,5,112.0,0.48885473947964314,5,112.0
825.0,1,3.0,0.10344827586206896,7.964367506495325,1,55.0,0.4656275095737344,1,55.0
830.0,5,20.0,0.6666666666666666,8.16562215362086,5,20.0,0.44212424067005524,5,20.0
835.0,9,56.0,1.8666666666666667,6.826940638336367,9,56.0,0.374829584028152,9,56.0
840.0,9,40.0,1.3333333333333333,4.57978955008606,9,82.0,0.27942121418075955,9,82.0
845.0,6,17.0,0.5666666666666667,4.506547857270298,6,74.0,0.1997182078131299,6,74.0
850.0,4,20.0,0.625,6.786674426798936,4,62.0,0.2512818977533333,4,62.0
855.0,2,21.0,0.65625,8.516558747079715,2,54.0,0.42546826134847543,2,54.0
860.0,2,31.0,1.0333333333333334,9.798668236015427,2,51.0,0.5675332377348273,2,51.0
865.0,2,2.0,0.07692307692307693,9.31214192137201,2,17.0,0.5616607504117069,2,17.0
870.0,6,24.0,0.96,6.487219795160566,6,39.0,0.32436358621718564,6,39.0
875.0,13,75.0,2.7777777777777777,4.707866076358153,13,90.0,0.2888841539060889,13,90.0
880.0,17,152.0,5.428571428571429,3.3166705581041844,17,167.0,0.21987798289724672,17,167.0
885.0,22,252.0,8.4,2.0811245526638364,22,267.0,0.08532150205457187,22,267.0
890.0,21,234.0,7.090909090909091,2.598771448051211,21,330.0,0.11238542459417625,21,330.0
895.0,13,129.0,3.6857142857142855,3.8920357826798626,13,316.0,0.16401950688149036,13,316.0
900.0,9,66.0,1.8857142857142857,6.083580494713611,9,251.0,0.19870667025529815,9,251.0
905.0,1,7.0,0.21875,8.110913795302165,1,203.0,0.374694891515784,1,203.0
910.0,1,5.0,0.17857142857142858,9.994126918086664,1,120.0,0.5805766108399891,1,120.0
915.0,1,10.0,0.38461538461538464,10.30020717366958,1,62.0,0.6852758926821191,1,62.0
920.0,2,4.0,0.18181818181818182,6.998359453619855,2,56.0,0.4059478327326745,2,56.0
925.0,8,31.0,1.2916666666666667,5.539536021181242,8,84.0,0.25627226565609873,8,84.0
930.0,14,90.0,3.9130434782608696,4.70202345954521,14,143.0,0.2633643288555935,14,143.0
935.0,11,77.0,2.75,4.697716086260158,11,160.0,0.33851528391352315,11,160.0
940.0,6,20.0,0.625,5.898388998304431,6,124.0,0.33027542118669384,6,124.0
945.0,2,17.0,0.4857142857142857,6.558613319884123,2,66.0,0.2592894451483667,2,66.0
950.0,1,1.0,0.027777777777777776,6.541634789084075,1,51.0,0.33924285941314275,1,51.0
955.0,7,25.0,0.8064516129032258,5.656737294941156,7,74.0,0.22543327075374556,7,74.0
960.0,12,74.0,2.5517241379310347,3.557074162476967,12,123.0,0.13082305433029226,12,123.0
965.0,13,70.0,2.3333333333333335,2.72327225757237,13,147.0,0.1477658913679084,13,147.0
970.0,9,41.0,1.2424242424242424,4.000614586463713,9,135.0,0.18512683360013965,9,135.0
975.0,8,27.0,0.75,6.001203205986974,8,121.0,0.24344110797072122,8,121.0
980.0,1,1.0,0.02857142857142857,7.089846824219637,1,95.0,0.2965915825284839,1,95.0
985.0,3,4.0,0.125,6.431210453825757,3,101.0,0.3385688422418131,3,101.0
990.0,8,32.0,1.0666666666666667,4.758335584925308,8,129.0,0.2587368938691169,8,129.0
995.0,14,87.0,3.0,2.3510399376750954,14,184.0,0.13436161099219862,14,184.0
1000.0,13,83.0,2.4411764705882355,2.7539922513517863,13,219.0,0.15955382197937854,13,219.0
1005.0,10,44.0,1.1891891891891893,3.7928878326002016,10,195.0,0.15190788307992192,10,195.0
1010.0,9,26.0,0.65,5.552146674607829,9,146.0,0.16094647954553642,9,146.0
1015.0,7,29.0,0.8055555555555556,7.191499474822248,7,138.0,0.3172112871709963,7,138.0
1020.0,1,8.0,0.24242424242424243,8.240309128909661,1,103.0,0.44658290878776646,1,103.0
1025.0,2,16.0,0.5161290322580645,9.435220146920878,2,83.0,0.5978417791567464,2,83.0
1030.0,2,26.0,0.7647058823529411,9.843841794645996,2,63.0,0.6341457410221919,2,63.0
1035.0,1,1.0,0.029411764705882353,8.831825667878023,1,34.0,0.5756544153340146,1,34.0
1040.0,6,20.0,0.5714285714285714,6.9735089530730505,6,51.0,0.3479129374178782,6,51.0
1045.0,12,69.0,1.9166666666666667,4.717257421327882,12,100.0,0.2131153993200715,12,100.0
1050.0,19,155.0,4.428571428571429,2.7395668832303985,19,186.0,0.1291556106730302,19,186.0
1055.0,19,158.0,4.051282051282051,2.5377875350534222,19,242.0,0.12269582399497546,19,242.0
1060.0,16,123.0,3.0,3.6082333503317527,16,249.0,0.13627636421204709,16,249.0
1065.0,14,85.0,2.125,5.20622701101743,14,236.0,0.1593079302653234,14,236.0
1070.0,8,52.0,1.4054054054054055,6.5898553750010604,8,235.0,0.2945115484283061,8,235.0
1075.0,2,16.0,0.4444444444444444,8.193781692172884,2,178.0,0.4545877329381169,2,178.0
1080.0,3,28.0,0.8484848484848485,9.36758157545466,3,123.0,0.5449715394314215,3,123.0
1085.0,3,43.0,1.303030303030303,9.706782081368788,3,97.0,0.5895355673686914,3,97.0
1090.0,4,63.0,1.96875,9.825048482771576,4,64.0,0.6030568782854,4,64.0
1095.0,5,85.0,2.5757575757575757,9.546377668805038,5,85.0,0.5670683640268899,5,85.0
1100.0,5,110.0,3.5483870967741935,9.414177119530537,5,110.0,0.5472116610146157,5,110.0
1105.0,0,0.0,0.0,8.281847314439531,0,57.0,0.5236734604218682,0,57.0
1110.0,6,14.0,0.45161290322580644,8.3053676795596,6,14.0,0.48220335600326747,6,14.0
1115.0,11,57.0,1.9,6.297122388640921,11,57.0,0.31444333242795935,11,57.0
1120.0,11,55.0,1.7741935483870968,5.482111635699736,11,96.0,0.2975290317186542,11,96.0
1125.0,6,25.0,0.8064516129032258,5.733478050323606,6,95.0,0.28300695402237896,6,95.0
1130.0,3,10.0,0.3125,7.682244595405242,3,66.0,0.39862567149081457,3,66.0
1135.0,2,13.0,0.38235294117647056,8.973205734239256,2,39.0,0.5495020420602839,2,39.0
1140.0,2,23.0,0.7419354838709677,9.888370040674813,2,30.0,0.6430846955242818,2,30.0
1145.0,1,1.0,0.03571428571428571,7.8781986121473535,1,8.0,0.4930530823328687,1,8.0
1150.0,6,20.0,0.6666666666666666,7.057872119464559,6,27.0,0.3781775931617006,6,27.0
1155.0,13,70.0,2.5925925925925926,4.598508192113209,13,77.0,0.23287327524752469,13,77.0
1160.0,12,69.0,2.76,2.087584076550811,12,117.0,0.09722419541718243,12,117.0
1165.0,8,29.0,1.0357142857142858,5.337632050311817,8,115.0,0.2476668020324813,8,115.0
1170.0,2,4.0,0.12121212121212122,8.323735448333066,2,85.0,0.44292344375553827,2,85.0
1175.0,0,0.0,0.0,8.339330244835342,0,38.0,0.4289223279083969,0,38.0
1180.0,1,4.0,0.13793103448275862,9.637401490656782,1,21.0,0.6142146043648947,1,21.0
1185.0,2,12.0,0.41379310344827586,10.52999922916041,2,12.0,0.714839232146718,2,12.0
1190.0,2,3.0,0.10344827586206896,8.769405687429078,2,3.0,0.5665972328285691,2,3.0
1195.0,7,28.0,1.0769230769230769,6.644901013715459,7,28.0,0.3200202218200187,7,28.0
1200.0,13,85.0,3.4,4.721851711292467,13,85.0,0.22825822398492834,13,85.0
1205.0,11,76.0,2.923076923076923,3.303940084425172,11,124.0,0.19917400511262637,11,124.0
1210.0,6,22.0,0.6875,6.060067407939733,6,115.0,0.30674266711848164,6,115.0
1215.0,3,10.0,0.29411764705882354,7.68010391916723,3,74.0,0.3682835729145259,3,74.0
1220.0,1,2.0,0.06060606060606061,8.07636516236669,1,49.0,0.4087083726291164,1,49.0
1225.0,2,9.0,0.2727272727272727,8.494997645047167,2,31.0,0.5007751326334953,2,31.0
1230.0,2,19.0,0.5588235294117647,9.539588891346211,2,30.0,0.6589486323016229,2,30.0
1235.0,2,29.0,0.9354838709677419,10.060215676166289,2,29.0,0.6862485209198187,2,29.0
1240.0,2,3.0,0.10344827586206896,8.097087038164743,2,5.0,0.4993833645941812,2,5.0
1245.0,8,30.0,1.0714285714285714,6.844080887571482,8,30.0,0.33798421165071135,8,30.0
1250.0,13,83.0,3.1923076923076925,4.572972547196769,13,83.0,0.22113217784964567,13,83.0
1255.0,13,76.0,2.814814814814815,3.203825972533294,13,124.0,0.20570150096694995,13,124.0
1260.0,7,34.0,1.096774193548387,5.907122373092341,7,124.0,0.3329516978430164,7,124.0
1265.0,2,15.0,0.45454545454545453,6.723175115717838,2,87.0,0.2902639470473672,2,87.0
1270.0,2,22.0,0.6470588235294118,8.222804699201326,2,69.0,0.47590157986559345,2,69.0
1275.0,3,36.0,1.2,9.026898002605993,3,46.0,0.49196955098865597,3,46.0
1280.0,3,51.0,1.7,10.496296625300282,3,52.0,0.6580359760104689,3,52.0
1285.0,3,66.0,2.357142857142857,10.65303741208227,3,66.0,0.7105534072967441,3,66.0
1290.0,3,81.0,3.1153846153846154,10.622718584077907,3,81.0,0.7066212330630854,3,81.0
1295.0,3,96.0,3.6923076923076925,11.119852921318813,3,96.0,0.7001104938090468,3,96.0
1300.0,3,111.0,4.826086956521739,10.75475191136123,3,111.0,0.7093693192904222,3,111.0
1305.0,1,1.0,0.038461538461538464,10.126906134675059,1,33.0,0.7239635759395399,1,33.0
1310.0,5,16.0,0.6153846153846154,8.251874392708805,5,16.0,0.5421260595914864,5,16.0
1315.0,10,56.0,2.074074074074074,6.290319339128481,10,56.0,0.3269164573151985,10,56.0
1320.0,10,46.0,1.7037037037037037,4.442709780026706,10,85.0,0.2122673584636292,10,85.0
1325.0,5,18.0,0.6428571428571429,6.278203977403485,5,74.0,0.33403090287438575,5,74.0
1330.0,2,18.0,0.5806451612903226,7.678530117789254,2,58.0,0.37041279407715144,2,58.0
1335.0,3,31.0,1.0689655172413792,9.062492744680755,3,43.0,0.48556286727607845,3,43.0
1340.0,2,3.0,0.11538461538461539,7.760345468514836,2,19.0,0.44925161205230346,2,19.0
1345.0,8,31.0,1.3478260869565217,5.5518249171442795,8,41.0,0.22557967552886565,8,41.0
1350.0,13,85.0,3.269230769230769,5.783358845874217,13,95.0,0.30391355793583935,13,95.0
1355.0,15,158.0,6.32,3.247049613317661,15,168.0,0.22073725080544207,15,168.0
1360.0,15,134.0,4.785714285714286,3.3464373578406597,15,208.0,0.22891076011183326,15,208.0
1365.0,8,47.0,1.46875,5.217835635594622,8,187.0,0.24855713098848986,8,187.0
1370.0,5,17.0,0.4722222222222222,7.784908665082251,5,129.0,0.37099609926379046,5,129.0
1375.0,3,18.0,0.5294117647058824,8.021499438288261,3,86.0,0.40281455632006674,3,86.0
1380.0,4,36.0,1.125,8.891698556404485,4,59.0,0.49796468840488295,4,59.0
1385.0,5,61.0,1.7941176470588236,9.78834952834702,5,61.0,0.5861424246483707,5,61.0
1390.0,5,86.0,2.606060606060606,10.039104067114218,5,86.0,0.6553874292913667,5,86.0
1395.0,7,114.0,3.5625,9.270118347841887,7,114.0,0.5292815449596229,7,114.0
1400.0,2,8.0,0.2962962962962963,7.649289969469233,2,77.0,0.38459424349578036,2,77.0
1405.0,6,20.0,0.7692307692307693,7.863165480139257,6,27.0,0.37146592437014186,6,27.0
1410.0,9,61.0,2.5416666666666665,7.633838643924178,9,61.0,0.32380341369540383,9,61.0
1415.0,6,31.0,1.3478260869565217,5.739465225581492,6,75.0,0.2737709536440289,6,75.0
1420.0,0,0.0,0.0,8.1083484034544,0,41.0,0.4485955337024395,0,41.0
1425.0,0,0.0,0.0,10.424377275063911,0,4.0,0.6405939146862976,0,4.0
1430.0,2,4.0,0.2,7.589112471755516,2,8.0,0.3605509761684425,2,8.0
1435.0,7,30.0,1.5789473684210527,5.367450137800001,7,34.0,0.30416479925316353,7,34.0
1440.0,12,85.0,4.25,3.9980530000706116,12,89.0,0.29039376249749904,12,89.0
1445.0,9,65.0,2.5,4.784473139042333,9,115.0,0.35907168498436787,9,115.0
1450.0,3,10.0,0.35714285714285715,6.812050557805676,3,94.0,0.4206648111542823,3,94.0
1455.0,3,14.0,0.4117647058823529,8.588351769462232,3,44.0,0.48725882603619314,3,44.0
1460.0,4,33.0,1.0,9.039759111684099,4,41.0,0.5474031712687994,4,41.0
1465.0,2,3.0,0.1111111111111111,6.479693607768173,2,27.0,0.3173622883309375,2,27.0
1470.0,6,23.0,0.8518518518518519,6.6297862366142715,6,26.0,0.27472590904840666,6,26.0
1475.0,12,72.0,2.769230769230769,6.418722585929616,12,74.0,0.3087255655962176,12,74.0
