step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
370.0,11,42.0,0.9333333333333333,5.205259427712094,11,287.0,0.23176074374044953,11,287.0
375.0,7,22.0,0.4888888888888889,5.834915959968665,7,265.0,0.3178460808745714,7,265.0
380.0,7,28.0,0.6829268292682927,6.176367671302932,7,294.0,0.3126717090532582,7,294.0
385.0,11,77.0,1.925,4.4494959392835005,11,343.0,0.20093149478594202,11,343.0
390.0,18,157.0,3.738095238095238,3.4895292461384533,18,423.0,0.15274716583422385,18,423.0
395.0,24,265.0,6.162790697674419,2.265604551939043,24,531.0,0.09258166409869835,24,531.0
400.0,32,409.0,9.738095238095237,1.5686047446631426,32,675.0,0.05075452579249305,32,675.0
405.0,37,584.0,13.904761904761905,1.2247703340856841,37,851.0,0.048087693890493846,37,851.0
410.0,32,567.0,13.829268292682928,1.3949938018811356,32,897.0,0.042576528911656364,32,897.0
415.0,22,410.0,9.761904761904763,3.5442609461082037,22,849.0,0.1309566166150747,22,849.0
420.0,15,294.0,7.0,5.93065051861317,15,696.0,0.23147600021418988,15,696.0
425.0,7,145.0,3.625,7.465621892855994,7,576.0,0.39371990063869333,7,576.0
430.0,1,1.0,0.02702702702702703,7.733550897521898,1,542.0,0.4441304689561691,1,542.0
435.0,7,22.0,0.6111111111111112,6.6415317762983435,7,562.0,0.3226455395763821,7,562.0
440.0,14,76.0,2.054054054054054,4.846354726121228,14,616.0,0.21583373900475547,14,616.0
445.0,13,75.0,2.0833333333333335,2.774902048544008,13,595.0,0.14611875850883654,13,595.0
450.0,10,40.0,1.0526315789473684,3.3484872697853496,10,485.0,0.1449339021465374,10,485.0
455.0,10,37.0,0.8809523809523809,5.576442306254097,10,317.0,0.2279254087236425,10,317.0
460.0,8,19.0,0.475,5.42681473883776,8,342.0,0.24971627032865953,8,342.0
465.0,7,31.0,0.8611111111111112,5.555646571698884,7,372.0,0.22910217052920182,7,372.0
470.0,14,89.0,2.3421052631578947,4.1757147164854675,14,430.0,0.19704719100296028,14,430.0
475.0,20,176.0,4.631578947368421,2.2726289473032635,20,517.0,0.1436414245003232,20,517.0
480.0,26,296.0,7.589743589743589,1.2924755636283902,26,637.0,0.07323549485544048,26,637.0
485.0,34,445.0,10.595238095238095,1.2647573321401477,34,786.0,0.025521428153609887,34,786.0
490.0,31,444.0,10.325581395348838,1.9862386248950472,31,831.0,0.09180061949315732,31,831.0
495.0,22,327.0,7.604651162790698,3.638612705315836,22,672.0,0.15968250554337976,22,672.0
500.0,15,237.0,5.386363636363637,6.001373943418264,15,578.0,0.24340045417431438,15,578.0
505.0,7,94.0,2.41025641025641,5.376276497846267,7,617.0,0.2725086354337802,7,617.0
510.0,7,26.0,0.7222222222222222,5.445257844552578,7,647.0,0.2373735559413481,7,647.0
515.0,13,80.0,2.1052631578947367,3.986895035129932,13,701.0,0.18483105963084864,13,701.0
520.0,15,83.0,2.128205128205128,2.6486996652140604,15,690.0,0.1447383260613852,15,690.0
525.0,12,54.0,1.35,3.8087061326771137,12,599.0,0.18286451853485683,12,599.0
530.0,10,46.0,1.0454545454545454,5.547517208688233,10,432.0,0.2272954725581189,10,432.0
535.0,7,32.0,0.7619047619047619,7.359474120663107,7,323.0,0.39254451998934914,7,323.0
540.0,4,37.0,0.9736842105263158,8.551343632950227,4,203.0,0.47872353194607736,4,203.0
545.0,2,3.0,0.08108108108108109,6.887820970900634,2,161.0,0.3729416303803534,2,161.0
550.0,5,19.0,0.5588235294117647,5.991138411252789,5,158.0,0.27213762341471437,5,158.0
555.0,13,65.0,1.911764705882353,4.804100481556756,13,203.0,0.17820707811802156,13,203.0
560.0,18,141.0,4.147058823529412,2.6070813124985195,18,281.0,0.10424003308594236,18,281.0
565.0,25,255.0,7.083333333333333,1.488250551763278,25,395.0,0.11168126428176992,25,395.0
570.0,32,394.0,9.609756097560975,1.4796102000568174,32,534.0,0.10223179040887424,32,534.0
575.0,30,393.0,9.13953488372093,1.6202056341940032,30,582.0,0.1036310444894002,30,582.0
580.0,24,298.0,6.622222222222222,3.2613259428314865,24,567.0,0.14650826772503478,24,567.0
585.0,19,231.0,5.133333333333334,4.914024591206455,19,531.0,0.18761364921764265,19,531.0
590.0,8,98.0,2.227272727272727,4.932969146400375,8,547.0,0.2409470337922258,8,547.0
595.0,6,24.0,0.5853658536585366,5.472467543841681,6,556.0,0.2672381069946032,6,556.0
600.0,11,74.0,1.85,5.101896176168917,11,607.0,0.2206722934154521,11,607.0
605.0,12,72.0,1.6744186046511629,4.068481989441493,12,598.0,0.1926959909283105,12,598.0
610.0,9,36.0,0.8372093023255814,3.9821403541020097,9,512.0,0.17045380167402663,9,512.0
615.0,11,39.0,0.8863636363636364,4.97890679295757,11,376.0,0.17640383549405714,11,376.0
620.0,6,15.0,0.3409090909090909,5.553776670013014,6,398.0,0.26777193321037784,6,398.0
625.0,8,27.0,0.6923076923076923,5.755559954852322,8,423.0,0.24417142564833177,8,423.0
630.0,14,80.0,2.1052631578947367,3.9345197951796536,14,476.0,0.1824866661287227,14,476.0
635.0,20,166.0,4.368421052631579,2.549916473561381,20,563.0,0.10385027469239332,20,563.0
640.0,20,172.0,4.410256410256411,1.6348216536712084,20,579.0,0.054016423934222645,20,579.0
645.0,19,133.0,3.2439024390243905,3.380061011131246,19,499.0,0.13513800222189254,19,499.0
650.0,15,102.0,2.372093023255814,6.068832352719711,15,358.0,0.2541531228252831,15,358.0
655.0,7,56.0,1.3658536585365855,7.5635723110304145,7,262.0,0.40114399043886567,7,262.0
660.0,0,0.0,0.0,7.323059023256238,0,254.0,0.40702263366662456,0,254.0
665.0,5,19.0,0.5135135135135135,6.762218463469284,5,272.0,0.3014946570049434,5,272.0
670.0,13,71.0,1.868421052631579,4.843868541519552,13,324.0,0.18981469434803838,13,324.0
675.0,14,76.0,2.111111111111111,2.444684084091149,14,338.0,0.12208607229697409,14,338.0
680.0,9,37.0,0.9736842105263158,3.373719150399715,9,278.0,0.10861895756867092,9,278.0
685.0,8,23.0,0.5897435897435898,5.231548095242311,8,187.0,0.15407279599912066,8,187.0
690.0,8,24.0,0.6857142857142857,5.016763018630414,8,219.0,0.2169016897914804,8,219.0
695.0,8,38.0,1.2258064516129032,4.244321833300963,8,255.0,0.19452842911384063,8,255.0
700.0,14,96.0,3.096774193548387,1.8888112114809903,14,313.0,0.11058181691906557,14,313.0
705.0,14,89.0,2.6176470588235294,1.65145833989271,14,321.0,0.09780041892794061,14,321.0
710.0,12,51.0,1.3076923076923077,3.807750724362886,12,263.0,0.1688776585951152,12,263.0
715.0,9,39.0,0.9512195121951219,5.60537912893814,9,213.0,0.24419546558198588,9,213.0
720.0,5,19.0,0.5135135135135135,5.349538519964988,5,234.0,0.18814707064559905,5,234.0
725.0,7,24.0,0.6857142857142857,4.934537542422637,7,260.0,0.20907688219425663,7,260.0
730.0,12,78.0,2.4375,3.1127351410124344,12,315.0,0.1774476688462217,12,315.0
735.0,13,81.0,2.25,1.8924699412319756,13,337.0,0.12157579053829962,13,337.0
740.0,11,50.0,1.3157894736842106,3.613254259253758,11,263.0,0.11935853969767982,11,263.0
745.0,9,37.0,0.925,5.2465568233946644,9,221.0,0.18137644252518045,9,221.0
750.0,6,33.0,0.9166666666666666,6.661503273124603,6,175.0,0.2941145744961218,6,175.0
755.0,1,2.0,0.06060606060606061,7.195211114986172,1,147.0,0.3950384422070747,1,147.0
760.0,8,26.0,0.7878787878787878,6.157121428973937,8,171.0,0.3415434918074265,8,171.0
765.0,15,87.0,2.5588235294117645,4.107919616909473,15,232.0,0.22404833081375852,15,232.0
770.0,21,177.0,4.783783783783784,2.6991231672942035,21,322.0,0.1479996753665147,21,322.0
775.0,26,299.0,7.475,1.7118796055392878,26,444.0,0.05309777314315698,26,444.0
780.0,29,312.0,7.609756097560975,1.2120026958782573,29,522.0,0.01852741151903636,29,522.0
785.0,23,235.0,5.7317073170731705,3.1467148400923093,23,516.0,0.11852227428203599,23,516.0
790.0,14,164.0,3.9047619047619047,5.760078548070444,14,437.0,0.2161839177684314,14,437.0
795.0,5,69.0,1.7692307692307692,7.080870245425612,5,387.0,0.34950526460926806,5,387.0
800.0,2,3.0,0.08333333333333333,7.5040026869398275,2,336.0,0.4186158116101431,2,336.0
805.0,6,22.0,0.6470588235294118,6.5744765775992535,6,354.0,0.29124240421157027,6,354.0
810.0,13,74.0,2.1142857142857143,4.770260142086405,13,406.0,0.21033329220139846,13,406.0
815.0,14,77.0,2.138888888888889,3.3640102701438135,14,409.0,0.20864537776919237,14,409.0
820.0,11,46.0,1.1219512195121952,4.065537747975158,11,355.0,0.20642663522639296,11,355.0
825.0,11,40.0,0.9302325581395349,4.9204471020764755,11,254.0,0.17359444801538554,11,254.0
830.0,5,13.0,0.30952380952380953,5.482449179166098,5,278.0,0.24123228185289597,5,278.0
835.0,6,23.0,0.6052631578947368,5.77874985849254,6,301.0,0.2839579928037771,6,301.0
840.0,12,72.0,1.8461538461538463,4.359499708211193,12,350.0,0.20501818503098915,12,350.0
845.0,14,74.0,1.8974358974358974,2.893186780622791,14,350.0,0.15391066085660063,14,350.0
850.0,13,50.0,1.1904761904761905,3.7722847804311024,13,243.0,0.12849571297673434,13,243.0
855.0,12,56.0,1.302325581395349,5.215938310017539,12,212.0,0.16450045834090501,12,212.0
860.0,7,27.0,0.675,5.030101897360614,7,243.0,0.2156533268408422,7,243.0
865.0,8,29.0,0.8285714285714286,5.36411082478788,8,258.0,0.22920743193604776,8,258.0
870.0,13,85.0,2.236842105263158,4.245405530727505,13,314.0,0.18616690492932078,13,314.0
875.0,14,86.0,2.324324324324324,2.548097120859381,14,333.0,0.149386163725848,14,333.0
880.0,11,48.0,1.1428571428571428,4.104552038287441,11,294.0,0.20904538691311994,11,294.0
885.0,11,42.0,0.9333333333333333,5.779159930112423,11,261.0,0.26969149784100216,11,261.0
890.0,4,18.0,0.42857142857142855,5.111145282708673,4,256.0,0.2355524206655655,4,256.0
895.0,6,22.0,0.55,6.007904222954285,6,284.0,0.2676119086196214,6,284.0
900.0,11,68.0,1.7,4.8918214905705035,11,332.0,0.2059195821010217,11,332.0
905.0,18,145.0,3.5365853658536586,3.3263778087887212,18,409.0,0.12495442827855567,18,409.0
910.0,24,251.0,6.605263157894737,1.0879975568203584,24,515.0,0.026975761061036344,24,515.0
915.0,26,253.0,5.883720930232558,2.088792880248357,26,568.0,0.09426016727338252,26,568.0
920.0,23,213.0,5.071428571428571,3.762883985314647,23,548.0,0.1587591859089945,23,548.0
925.0,14,154.0,3.6666666666666665,5.472131526009882,14,442.0,0.2301961090439409,14,442.0
930.0,8,75.0,1.9230769230769231,6.415481236441983,8,359.0,0.31441496748947667,8,359.0
935.0,2,2.0,0.058823529411764705,6.868570854333717,2,342.0,0.37877264540480426,2,342.0
940.0,7,25.0,0.7352941176470589,6.237637328923885,7,361.0,0.2998563974946496,7,361.0
945.0,12,74.0,2.1142857142857143,4.371024805021202,12,410.0,0.22498134173663653,12,410.0
950.0,21,159.0,4.297297297297297,2.0716887762325853,21,495.0,0.1395309947633539,21,495.0
955.0,18,156.0,3.9,2.022878329131778,18,516.0,0.12267236511299479,18,516.0
960.0,17,105.0,2.5,3.4601799085362805,17,386.0,0.10900962810457736,17,386.0
965.0,13,65.0,1.5476190476190477,5.211134925809351,13,343.0,0.21039566944576196,13,343.0
970.0,7,42.0,1.05,6.769923698534174,7,224.0,0.2881845761708843,7,224.0
975.0,1,1.0,0.02702702702702703,7.475788620318675,1,216.0,0.45315649158523386,1,216.0
980.0,8,27.0,0.75,6.329848823207959,8,238.0,0.32878221365015725,8,238.0
985.0,15,84.0,2.27027027027027,4.575615435823065,15,295.0,0.21425023257830095,15,295.0
990.0,14,85.0,2.125,3.7900048977073455,14,292.0,0.19867432503397156,14,292.0
995.0,10,42.0,1.0,4.26586070793194,10,258.0,0.17294827727649806,10,258.0
1000.0,12,39.0,0.9069767441860465,4.915819329209327,12,198.0,0.15641128509203378,12,198.0
1005.0,9,49.0,1.1951219512195121,6.774939832531631,9,166.0,0.2958854593439761,9,166.0
1010.0,0,0.0,0.0,7.272402131726435,0,144.0,0.4174874784949453,0,144.0
1015.0,5,17.0,0.4594594594594595,6.703764332796925,5,145.0,0.284163099369703,5,145.0
1020.0,12,62.0,1.7714285714285714,4.458607775787767,12,190.0,0.1551628377905206,12,190.0
1025.0,12,63.0,1.75,2.6580265834450927,12,201.0,0.10907241271643883,12,201.0
1030.0,9,32.0,0.8421052631578947,3.861043372133279,9,185.0,0.18223223706895975,9,185.0
1035.0,8,28.0,0.7,5.611438496956035,8,147.0,0.21692247389204994,8,147.0
1040.0,7,17.0,0.4594594594594595,5.1456791899321885,7,180.0,0.24156265170919888,7,180.0
1045.0,8,27.0,0.7941176470588235,4.817877498181823,8,209.0,0.24083559817536598,8,209.0
1050.0,13,82.0,2.342857142857143,3.317868760992115,13,265.0,0.20210153554014174,13,265.0
1055.0,14,82.0,2.05,2.788647837144924,14,286.0,0.1762791733564304,14,286.0
1060.0,12,47.0,1.146341463414634,3.3258359933743793,12,250.0,0.13311204949517805,12,250.0
1065.0,13,58.0,1.288888888888889,5.195824937912618,13,213.0,0.16337346688523657,13,213.0
1070.0,6,23.0,0.5476190476190477,5.799674836149728,6,249.0,0.282809430103679,6,249.0
1075.0,7,22.0,0.6111111111111112,5.377066090191048,7,261.0,0.24178023573962085,7,261.0
1080.0,12,71.0,1.775,4.671036367525409,12,311.0,0.17610948815949387,12,311.0
1085.0,18,153.0,3.825,2.931168201712796,18,393.0,0.1253646157711443,18,393.0
1090.0,25,264.0,6.439024390243903,1.9766904008993604,25,505.0,0.09386362201323131,25,505.0
1095.0,33,412.0,9.80952380952381,1.2848273391213,33,656.0,0.04728230232182272,33,656.0
1100.0,32,425.0,10.365853658536585,1.286927201507038,32,744.0,0.05343150258579175,32,744.0
1105.0,25,346.0,8.238095238095237,3.3268345937484374,25,725.0,0.12733902831088142,25,725.0
1110.0,16,248.0,5.767441860465116,5.7376709219239554,16,610.0,0.2266584730815018,16,610.0
1115.0,7,100.0,2.380952380952381,7.117587596253811,7,505.0,0.3541584847944699,7,505.0
1120.0,1,1.0,0.02702702702702703,7.2407334992276695,1,461.0,0.411611863306434,1,461.0
1125.0,8,26.0,0.6666666666666666,6.795431646244463,8,482.0,0.324353226770701,8,482.0
1130.0,13,75.0,1.9736842105263157,4.914891592640069,13,532.0,0.22205492774075147,13,532.0
1135.0,20,161.0,4.025,3.4581420450324445,20,618.0,0.16298721902374413,20,618.0
1140.0,22,168.0,4.0,2.498680143784173,22,636.0,0.12077970323924163,22,636.0
1145.0,20,155.0,3.604651162790698,3.308591577063199,20,563.0,0.1205354628519717,20,563.0
1150.0,17,121.0,2.813953488372093,4.89824485739161,17,472.0,0.16514017344032297,17,472.0
1155.0,7,57.0,1.3571428571428572,5.554874017809524,7,477.0,0.2577099881848786,7,477.0
1160.0,6,21.0,0.5675675675675675,5.621003167557066,6,500.0,0.2743014057776689,6,500.0
1165.0,14,75.0,1.9230769230769231,4.431752410227702,14,554.0,0.20357112271370564,14,554.0
1170.0,19,156.0,3.9,3.1033107286781676,19,635.0,0.1747521463876356,19,635.0
1175.0,25,268.0,6.536585365853658,1.7480740529407557,25,747.0,0.09472646633181253,25,747.0
1180.0,33,413.0,9.604651162790697,1.4285196484326135,33,892.0,0.07363852283443896,33,892.0
1185.0,38,592.0,13.767441860465116,1.4072081220744939,38,1072.0,0.025775865908823376,38,1072.0
1190.0,32,581.0,13.511627906976743,1.8715533954295545,32,1120.0,0.08489961710799415,32,1120.0
1195.0,24,450.0,10.227272727272727,3.802427329072124,24,995.0,0.1422405703602894,24,995.0
1200.0,16,303.0,6.733333333333333,5.640341541883446,16,792.0,0.2311790386086403,16,792.0
1205.0,5,91.0,2.1666666666666665,5.665081547081308,5,827.0,0.26777357888558934,5,827.0
1210.0,7,27.0,0.7105263157894737,5.806311482490314,7,858.0,0.26519177138398,7,858.0
1215.0,14,85.0,2.0238095238095237,4.804927205109759,14,916.0,0.24247435501040426,14,916.0
1220.0,20,174.0,4.2439024390243905,3.0449992243498376,20,1005.0,0.1758682412620731,20,1005.0
1225.0,26,287.0,6.674418604651163,2.272495595024642,26,1121.0,0.11303348579874244,26,1121.0
1230.0,32,438.0,9.319148936170214,2.447514289557413,32,1274.0,0.1083059580925094,32,1274.0
1235.0,38,620.0,13.478260869565217,2.1792496581008898,38,1456.0,0.06484863468441027,38,1456.0
1240.0,32,604.0,13.727272727272727,1.7012124830079574,32,1487.0,0.05460124192835367,32,1487.0
1245.0,25,448.0,10.181818181818182,3.5879027117439004,25,1270.0,0.14531127710388256,25,1270.0
1250.0,16,308.0,6.695652173913044,5.755652665350915,16,1033.0,0.24173591845604125,16,1033.0
1255.0,7,96.0,2.2857142857142856,5.12175754672261,7,1061.0,0.23609622478310255,7,1061.0
1260.0,8,31.0,0.7948717948717948,5.505549633885993,8,1081.0,0.27428428801923554,8,1081.0
1265.0,13,87.0,2.1219512195121952,4.355619988188296,13,1137.0,0.17835865360095063,13,1137.0
1270.0,20,175.0,4.2682926829268295,2.846744621206308,20,1225.0,0.10798335686848756,20,1225.0
1275.0,22,181.0,4.414634146341464,2.331652022557643,22,1170.0,0.10978016338686104,22,1170.0
1280.0,20,134.0,3.116279069767442,3.8733637374081766,20,988.0,0.15906660884041982,20,988.0
1285.0,15,119.0,2.8333333333333335,5.499812954257299,15,677.0,0.20385678171480076,15,677.0
1290.0,9,78.0,2.0,6.534363483938561,9,486.0,0.26698472436784515,9,486.0
1295.0,2,3.0,0.09090909090909091,6.919253988594403,2,450.0,0.3787507411202487,2,450.0
1300.0,6,27.0,0.84375,6.135807161121487,6,466.0,0.27830159306749785,6,466.0
1305.0,12,74.0,2.3870967741935485,3.8061159446656663,12,514.0,0.17074823062935937,12,514.0
1310.0,20,159.0,4.818181818181818,1.8253312983130352,20,599.0,0.14115953815492543,20,599.0
1315.0,19,158.0,4.27027027027027,1.0844587215716028,19,590.0,0.06715737117360077,19,590.0
1320.0,17,122.0,2.975609756097561,3.366408269752318,17,461.0,0.14905252888596382,17,461.0
1325.0,15,97.0,2.3658536585365852,5.409013065163115,15,360.0,0.21287765725860205,15,360.0
1330.0,7,47.0,1.175,5.732468209271754,7,380.0,0.2552022815023551,7,380.0
1335.0,8,28.0,0.8235294117647058,4.998782579738408,8,414.0,0.22380450769087024,8,414.0
1340.0,13,82.0,2.484848484848485,2.7537414344884934,13,468.0,0.15316883497593847,13,468.0
1345.0,15,87.0,2.4857142857142858,1.8612201990202408,15,470.0,0.11570946253294938,15,470.0
1350.0,11,56.0,1.4,3.8992704372688465,11,387.0,0.1934649737749378,11,387.0
1355.0,8,38.0,0.8837209302325582,5.517572195983822,8,277.0,0.23470292588807914,8,277.0
1360.0,7,19.0,0.48717948717948717,5.056319722313923,7,302.0,0.2351988853313755,7,302.0
1365.0,8,32.0,0.8888888888888888,5.1169445749261735,8,333.0,0.1932186544003249,8,333.0
1370.0,15,91.0,2.3947368421052633,3.861653296575053,15,392.0,0.17225031277787203,15,392.0
1375.0,15,94.0,2.41025641025641,3.287820547415375,15,403.0,0.2068579090411109,15,403.0
1380.0,11,60.0,1.4285714285714286,4.500116204225101,11,339.0,0.23552911930905365,11,339.0
1385.0,11,33.0,0.717391304347826,5.289288983695658,11,228.0,0.21104226562794104,11,228.0
1390.0,7,24.0,0.5454545454545454,5.537565012646502,7,273.0,0.26404354501689126,7,273.0
1395.0,8,31.0,0.775,5.480822468135725,8,298.0,0.26544782259126337,8,298.0
1400.0,14,86.0,2.0476190476190474,4.610128881137409,14,353.0,0.18868828145191324,14,353.0
1405.0,14,83.0,1.930232558139535,3.6566434874407054,14,350.0,0.1564369787487161,14,350.0
1410.0,13,52.0,1.2682926829268293,3.802921504999281,13,308.0,0.13628730805328504,13,308.0
1415.0,13,51.0,1.186046511627907,5.18570649723787,13,230.0,0.18126383927668466,13,230.0
1420.0,7,39.0,0.975,6.928792091033105,7,212.0,0.3262147322843906,7,212.0
1425.0,1,1.0,0.027777777777777776,7.292711061828606,1,170.0,0.4333065784887405,1,170.0
1430.0,5,17.0,0.4722222222222222,6.783033789666252,5,176.0,0.35593196146910056,5,176.0
1435.0,12,62.0,1.6756756756756757,4.681604540730322,12,222.0,0.2649647988240363,12,222.0
1440.0,19,140.0,3.6842105263157894,2.987910132790473,19,300.0,0.14041038812882944,19,300.0
1445.0,24,251.0,6.275,1.581981075318103,24,411.0,0.021827177923549167,24,411.0
1450.0,32,397.0,9.925,1.0376276814737817,32,557.0,0.02917800860748869,32,557.0
